date,home_team,away_team,tournament,home_fifa_points,away_fifa_points,fifa_points_diff,home_form,away_form,h2h_home_win_rate,tournament_weight,home_avg_goal_diff,away_avg_goal_diff,label
2000-10-15,Lebanon,Iraq,AFC Asian Cup,0.17005545286506468,0.20286506469500923,0.4715806253424771,0.3,0.6,0.0,0.75,0.49736842105263157,0.5746478873239437,1
2000-10-16,South Korea,Kuwait,AFC Asian Cup,0.25831792975970425,0.2199630314232902,0.5142000011069967,0.6,0.5,0.5,0.75,0.5263157894736842,0.6309859154929578,0
2000-10-16,China Pr,Indonesia,AFC Asian Cup,0.216728280961183,0.18114602587800369,0.5125395059473401,0.3,0.6,0.5,0.75,0.5,0.5887323943661972,2
2000-10-17,Saudi Arabia,Qatar,AFC Asian Cup,0.25231053604436227,0.19362292051756008,0.5263769656111452,0.5,0.4,0.5,0.75,0.5157894736842106,0.5774647887323944,1
2000-10-17,Malaysia,Cambodia,Friendly,0.1742144177449168,0.04990757855822551,0.5656753510563517,0.4,0.0,1.0,0.0,0.5078947368421053,0.4929577464788733,1
2000-10-17,Japan,Uzbekistan,AFC Asian Cup,0.25,0.23151571164510165,0.5022997857961243,0.6,0.3333333333333333,0.5,0.75,0.5578947368421052,0.5680751173708921,2
2000-10-18,Iran,Iraq,AFC Asian Cup,0.2592421441774492,0.20286506469500923,0.5249932196447648,0.7,0.5,0.5,0.75,0.5184210526315789,0.5633802816901409,2
2000-10-18,Lebanon,Thailand,AFC Asian Cup,0.17005545286506468,0.23706099815157117,0.4511011850400456,0.3,0.3,0.5,0.75,0.49736842105263157,0.5408450704225353,1
2000-10-19,South Korea,Indonesia,AFC Asian Cup,0.25831792975970425,0.18114602587800369,0.5374469333421893,0.5,0.5,0.5,0.75,0.5131578947368421,0.5633802816901409,2
2000-10-19,China Pr,Kuwait,AFC Asian Cup,0.216728280961183,0.2199630314232902,0.4892925737121476,0.4,0.5,0.5,0.75,0.5105263157894737,0.619718309859155,1
2000-10-20,Japan,Qatar,AFC Asian Cup,0.25,0.19362292051756008,0.5249932196447648,0.6,0.3,0.5,0.75,0.5526315789473684,0.5633802816901409,1
2000-10-20,Saudi Arabia,Uzbekistan,AFC Asian Cup,0.25231053604436227,0.23151571164510165,0.5036835317625049,0.5,0.2857142857142857,0.5,0.75,0.5157894736842106,0.5372233400402415,2
2000-10-23,China Pr,Qatar,AFC Asian Cup,0.216728280961183,0.19362292051756008,0.5050672777288854,0.4,0.3,0.5,0.75,0.5131578947368421,0.5633802816901409,2
2000-10-23,Iran,South Korea,AFC Asian Cup,0.2592421441774492,0.25831792975970425,0.49178331645163254,0.7,0.5,0.5,0.75,0.5184210526315789,0.5690140845070423,0
2000-10-23,Malaysia,Sri Lanka,Friendly,0.1742144177449168,0.10489833641404805,0.5327421970564955,0.3,0.4,0.5,0.0,0.5052631578947369,0.5605633802816902,2
2000-10-24,Japan,Iraq,AFC Asian Cup,0.25,0.20286506469500923,0.5194582357792427,0.5,0.5,0.5,0.75,0.5447368421052632,0.5605633802816902,2
2000-10-24,Kuwait,Saudi Arabia,AFC Asian Cup,0.2199630314232902,0.25231053604436227,0.4718573745357532,0.4,0.6,0.5,0.75,0.5131578947368421,0.5802816901408451,0
2000-10-25,Ghana,Uganda,Friendly,0.25092421441774493,0.18253234750462108,0.5321886986699433,0.5,0.4444444444444444,0.5,0.0,0.5184210526315789,0.539906103286385,0
2000-10-25,Malaysia,Sri Lanka,Friendly,0.1742144177449168,0.10489833641404805,0.5327421970564955,0.4,0.3333333333333333,1.0,0.0,0.5131578947368421,0.5492957746478874,2
2000-10-25,United States,Mexico,Friendly,0.29944547134935307,0.3234750462107209,0.47683886001472303,0.4,0.8,1.0,0.0,0.531578947368421,0.6028169014084508,2
2000-10-26,China Pr,Japan,AFC Asian Cup,0.216728280961183,0.25,0.471303876149201,0.4,0.6,0.5,0.75,0.5157894736842106,0.6056338028169015,0
2000-10-26,South Korea,Saudi Arabia,AFC Asian Cup,0.25831792975970425,0.25231053604436227,0.4948275575776696,0.6,0.7,0.5,0.75,0.5210526315789473,0.5887323943661972,0
2000-10-28,Singapore,Sri Lanka,Friendly,0.1732902033271719,0.10489833641404805,0.5321886986699433,0.42857142857142855,0.2857142857142857,0.5,0.0,0.4849624060150376,0.5412474849094567,2
2000-10-28,Kenya,Uganda,Friendly,0.1765249537892791,0.18253234750462108,0.487632078552491,0.3,0.5,0.5,0.0,0.5052631578947369,0.543661971830986,1
2000-10-28,Eritrea,Rwanda,Friendly,0.07948243992606284,0.11645101663585952,0.46908988260299217,0.25,0.3333333333333333,0.5,0.0,0.45394736842105265,0.5305164319248826,0
2000-10-29,China Pr,South Korea,AFC Asian Cup,0.216728280961183,0.25831792975970425,0.4663223906702312,0.4,0.6,0.0,0.75,0.5184210526315789,0.5690140845070423,0
2000-10-29,Japan,Saudi Arabia,AFC Asian Cup,0.25,0.25231053604436227,0.4898460720986998,0.7,0.7,0.5,0.75,0.5578947368421052,0.5887323943661972,2
2000-10-29,Oman,Yemen,Friendly,0.16913123844731978,0.08733826247689463,0.5402144252749503,0.14285714285714285,0.5,0.5,0.0,0.4548872180451128,0.6126760563380282,2
2000-10-29,Zambia,Rwanda,Friendly,0.256007393715342,0.11645101663585952,0.574808074434463,0.4,0.42857142857142855,0.5,0.0,0.5078947368421053,0.5372233400402415,0
2000-10-30,Rwanda,Zimbabwe,Friendly,0.11645101663585952,0.22920517560073936,0.42370301490571155,0.5,0.8,0.5,0.0,0.4967105263157895,0.5830985915492958,2
2000-10-31,Oman,Yemen,Friendly,0.16913123844731978,0.08733826247689463,0.5402144252749503,0.25,0.4,1.0,0.0,0.4736842105263158,0.5774647887323944,2
2000-11-01,Singapore,Indonesia,Friendly,0.1732902033271719,0.18114602587800369,0.4865250817793866,0.5,0.42857142857142855,0.5,0.0,0.5,0.5492957746478874,2
2000-11-05,Singapore,Cambodia,AFF Championship,0.1732902033271719,0.04990757855822551,0.5651218526697994,0.5555555555555556,0.0,0.5,0.375,0.5029239766081871,0.5211267605633804,2
2000-11-05,Vietnam,Malaysia,AFF Championship,0.1709796672828096,0.1742144177449168,0.4892925737121476,0.5,0.5,0.5,0.375,0.5789473684210527,0.5774647887323944,1
2000-11-06,Indonesia,Philippines,AFF Championship,0.18114602587800369,0.047597042513863215,0.5712103349218737,0.375,0.3333333333333333,0.5,0.375,0.4967105263157895,0.46478873239436624,2
2000-11-06,Thailand,Myanmar,AFF Championship,0.23706099815157117,0.1344731977818854,0.5526681389723749,0.2,0.42857142857142855,0.5,0.375,0.48947368421052634,0.5211267605633804,2
2000-11-07,Laos,Malaysia,AFF Championship,0.07809611829944547,0.1742144177449168,0.4336659858636512,0.3333333333333333,0.5,0.5,0.375,0.39473684210526316,0.5802816901408451,0
2000-11-07,Cambodia,Vietnam,AFF Championship,0.04990757855822551,0.1709796672828096,0.4187215294267417,0.0,0.4,0.5,0.375,0.4736842105263158,0.6169014084507043,0
2000-11-08,Myanmar,Philippines,AFF Championship,0.1344731977818854,0.047597042513863215,0.5432586664009874,0.375,0.25,0.5,0.375,0.47039473684210525,0.46478873239436624,2
2000-11-09,Malaysia,Cambodia,AFF Championship,0.1742144177449168,0.04990757855822551,0.5656753510563517,0.5,0.0,0.75,0.375,0.5263157894736842,0.4859154929577465,2
2000-11-09,Singapore,Laos,AFF Championship,0.1732902033271719,0.07809611829944547,0.5482401518799572,0.6,0.25,0.5,0.375,0.5052631578947369,0.42957746478873243,2
2000-11-10,Thailand,Indonesia,AFF Championship,0.23706099815157117,0.18114602587800369,0.5247164704514886,0.2,0.4444444444444444,0.5,0.375,0.48947368421052634,0.5555555555555556,2
2000-11-11,Cambodia,Laos,AFF Championship,0.04990757855822551,0.07809611829944547,0.4743481172752381,0.0,0.2,0.5,0.375,0.4473684210526316,0.4366197183098592,2
2000-11-11,Vietnam,Singapore,AFF Championship,0.1709796672828096,0.1732902033271719,0.4898460720986998,0.5,0.6,0.5,0.375,0.5789473684210527,0.5577464788732395,2
2000-11-12,Myanmar,Indonesia,AFF Championship,0.1344731977818854,0.18114602587800369,0.46327814954419405,0.4444444444444444,0.4,0.5,0.375,0.4824561403508772,0.5464788732394367,0
2000-11-12,Thailand,Philippines,AFF Championship,0.23706099815157117,0.047597042513863215,0.6046969873082819,0.3,0.2,0.5,0.375,0.5,0.46478873239436624,2
2000-11-12,United Arab Emirates,Hong Kong,Friendly,0.24168207024029575,0.13817005545286506,0.553221637358927,0.4444444444444444,0.5,0.5,0.0,0.49122807017543857,0.5563380281690141,1
2000-11-13,Laos,Vietnam,AFF Championship,0.07809611829944547,0.1709796672828096,0.43560323021658387,0.16666666666666666,0.5714285714285714,0.5,0.375,0.3991228070175439,0.6257545271629779,0
2000-11-13,Malaysia,Singapore,AFF Championship,0.1742144177449168,0.1732902033271719,0.49178331645163254,0.6,0.6,0.5,0.375,0.531578947368421,0.5549295774647888,2
2000-11-14,Algeria,Bulgaria,Friendly,0.21395563770794823,0.24445471349353048,0.4729643713088576,0.3,0.4,0.5,0.0,0.5157894736842106,0.5577464788732395,0
2000-11-14,Saint Vincent And The Grenadines,Honduras,FIFA World Cup qualification,0.0,0.25231053604436227,0.34012475853632884,0.4,0.8,0.5,0.625,0.4736842105263158,0.6169014084507043,0
2000-11-15,North Macedonia,Hungary,Friendly,0.22134935304990758,0.2564695009242144,0.4701968793760966,0.3333333333333333,0.375,0.5,0.0,0.49415204678362573,0.5633802816901409,0
2000-11-15,Venezuela,Ecuador,FIFA World Cup qualification,0.17513863216266173,0.24353049907578558,0.4502709374602173,0.3,0.4,0.5,0.625,0.4736842105263158,0.5464788732394367,0
2000-11-15,Turkey,France,Friendly,0.2800369685767098,0.3701478743068392,0.43726372537624053,0.3333333333333333,0.6,0.5,0.0,0.49415204678362573,0.5774647887323944,0
2000-11-15,Tunisia,Switzerland,Friendly,0.283271719038817,0.24306839186691312,0.5153069978801011,0.5,0.25,0.5,0.0,0.5263157894736842,0.5669014084507042,1
2000-11-15,Trinidad And Tobago,Panama,FIFA World Cup qualification,0.27587800369685767,0.14602587800369685,0.5689963413756649,0.5,0.1,1.0,0.625,0.5157894736842106,0.49014084507042255,2
2000-11-15,Spain,Netherlands,Friendly,0.34288354898336415,0.3285582255083179,0.4998090430566395,0.5,0.7,0.5,0.0,0.5026315789473684,0.591549295774648,0
2000-11-15,Scotland,Australia,Friendly,0.294362292051756,0.22134935304990758,0.5349561906027044,0.5,0.6,0.5,0.0,0.5087719298245614,0.6169014084507043,0
2000-11-15,San Marino,Latvia,FIFA World Cup qualification,0.07301293900184842,0.1977818853974122,0.4165075358805329,0.0,0.14285714285714285,0.5,0.625,0.4605263157894737,0.5130784708249497,0
2000-11-15,Romania,Serbia,Friendly,0.316543438077634,0.0,0.68080301545921,0.4,0.5,0.5,0.0,0.49473684210526314,0.5521126760563381,2
2000-11-15,Portugal,Israel,Friendly,0.3419593345656192,0.27033271719038815,0.5341259430228761,0.8,0.375,0.5,0.0,0.5447368421052632,0.5492957746478874,2
2000-11-15,Poland,Iceland,Friendly,0.26571164510166356,0.2546210720887246,0.49787179870370674,0.2222222222222222,0.625,0.5,0.0,0.49415204678362573,0.5633802816901409,2
2000-11-15,Paraguay,Peru,FIFA World Cup qualification,0.32070240295748614,0.2601663585951941,0.5274839623842497,0.4,0.2,0.5,0.625,0.5105263157894737,0.5408450704225353,2
2000-11-15,Italy,England,Friendly,0.34473197781885395,0.3082255083179298,0.5130930043338924,0.6,0.3,0.5,0.0,0.5236842105263158,0.5521126760563381,2
2000-11-15,Bolivia,Uruguay,FIFA World Cup qualification,0.23290203327171904,0.27033271719038815,0.4688131334097161,0.2,0.4444444444444444,0.5,0.625,0.46578947368421053,0.564945226917058,1
2000-11-15,Guatemala,Costa Rica,FIFA World Cup qualification,0.24075785582255083,0.2453789279112754,0.4884623261323193,0.6,0.4,0.5,0.625,0.5368421052631579,0.5549295774647888,2
2000-11-15,Greece,Slovakia,Friendly,0.26709796672828096,0.2809611829944547,0.4829273422667973,0.5,0.4,0.5,0.0,0.506578947368421,0.5633802816901409,0
2000-11-15,Estonia,Kyrgyzstan,Friendly,0.22365988909426987,0.0,0.6251764276107135,0.4444444444444444,0.0,0.5,0.0,0.49415204678362573,0.4741784037558686,2
2000-11-15,El Salvador,Jamaica,FIFA World Cup qualification,0.20656192236598891,0.2587800369685767,0.45995715922488084,0.3,0.7,0.5,0.625,0.4868421052631579,0.5887323943661972,2
2000-11-15,Denmark,Germany,Friendly,0.28927911275415896,0.3304066543438078,0.46659913986350726,0.2,0.5,0.5,0.0,0.48157894736842105,0.5746478873239437,2
2000-11-15,Cyprus,Andorra,FIFA World Cup qualification,0.23105360443622922,0.11275415896487985,0.5620776115437623,0.5,0.14285714285714285,0.5,0.625,0.4934210526315789,0.5331991951710262,2
2000-11-15,Chile,Argentina,FIFA World Cup qualification,0.2966728280961183,0.3521256931608133,0.45801991487194815,0.4,0.7,0.5,0.625,0.5078947368421053,0.5830985915492958,0
2000-11-15,Canada,Mexico,FIFA World Cup qualification,0.23844731977818853,0.32162661737523107,0.44141496327538204,0.5,0.8,0.5,0.625,0.49473684210526314,0.6056338028169015,1
2000-11-15,Brazil,Colombia,FIFA World Cup qualification,0.378003696857671,0.31146025878003697,0.5310817018968389,0.6,0.5,0.5,0.625,0.5368421052631579,0.5633802816901409,2
2000-11-15,Ireland,Finland,Friendly,0.27171903881700554,0.24630314232902034,0.506451023695266,0.3333333333333333,0.4,0.5,0.0,0.5058479532163742,0.5492957746478874,2
2000-11-15,Barbados,United States,FIFA World Cup qualification,0.18946395563770796,0.29944547134935307,0.42536351006536816,0.1,0.5,0.5,0.625,0.45,0.5887323943661972,0
2000-11-15,Albania,Malta,Friendly,0.21626617375231053,0.1534195933456562,0.5288677083506301,0.5714285714285714,0.0,0.5,0.0,0.518796992481203,0.504225352112676,2
2000-11-16,Thailand,Malaysia,AFF Championship,0.23937153419593346,0.17744916820702403,0.528314209964078,0.4,0.7,1.0,0.375,0.5105263157894737,0.5859154929577465,2
2000-11-16,Vietnam,Indonesia,AFF Championship,0.19362292051756008,0.18484288354898337,0.49648805273732627,0.625,0.4,0.5,0.375,0.5789473684210527,0.5521126760563381,0
2000-11-18,Uganda,Ethiopia,CECAFA Cup,0.18807763401109057,0.11414048059149723,0.5355096889892565,0.4,0.5,0.5,0.375,0.4921052631578947,0.5352112676056339,1
2000-11-18,Vietnam,Malaysia,AFF Championship,0.19362292051756008,0.17744916820702403,0.5009160398297439,0.5555555555555556,0.6,0.5,0.375,0.5672514619883041,0.5746478873239437,0
2000-11-18,Thailand,Indonesia,AFF Championship,0.23937153419593346,0.18484288354898337,0.5238862228716603,0.4,0.4,1.0,0.375,0.5105263157894737,0.5521126760563381,2
2000-11-19,Djibouti,Somalia,CECAFA Cup,0.030036968576709795,0.018484288354898334,0.4981485478969829,0.0,0.0,0.5,0.375,0.4276315789473684,0.46478873239436624,1
2000-11-19,Ivory Coast,Libya,African Cup of Nations qualification,0.25046210720887246,0.15064695009242143,0.5510076438127183,0.5,0.42857142857142855,0.5,0.5,0.5236842105263158,0.5412474849094567,2
2000-11-20,Uganda,Burundi,CECAFA Cup,0.18807763401109057,0.133086876155268,0.5241629720649364,0.4,0.5,0.5,0.375,0.4921052631578947,0.5586854460093897,2
2000-11-21,Oman,Bahrain,Friendly,0.17837338262476896,0.12523105360443623,0.523055975291832,0.3333333333333333,0.4,0.5,0.0,0.48830409356725146,0.543661971830986,2
2000-11-21,Somalia,Ethiopia,CECAFA Cup,0.018484288354898334,0.11414048059149723,0.43394273505692726,0.0,0.42857142857142855,0.5,0.375,0.4473684210526316,0.5372233400402415,0
2000-11-22,Kenya,Rwanda,CECAFA Cup,0.18160813308687615,0.13493530499075784,0.5191814865859665,0.3,0.5555555555555556,0.5,0.375,0.5078947368421053,0.5492957746478874,0
2000-11-22,Morocco,Libya,Friendly,0.2800369685767098,0.15064695009242143,0.5687195921823888,0.5,0.375,0.5,0.0,0.49473684210526314,0.5387323943661972,1
2000-11-23,Djibouti,Burundi,CECAFA Cup,0.030036968576709795,0.133086876155268,0.42951474796450967,0.0,0.42857142857142855,0.0,0.375,0.4421052631578947,0.5533199195171027,0
2000-11-23,Uganda,Somalia,CECAFA Cup,0.18807763401109057,0.018484288354898334,0.5927967719974095,0.5,0.0,0.5,0.375,0.49473684210526314,0.5,2
2000-11-24,Iran,Guam,FIFA World Cup qualification,0.2680221811460259,0.006931608133086876,0.6475931122660777,0.6,0.0,0.5,0.625,0.5131578947368421,0.24882629107981225,2
2000-11-25,Eritrea,Rwanda,CECAFA Cup,0.07948243992606284,0.13493530499075784,0.45801991487194815,0.2,0.6,0.0,0.375,0.45789473684210524,0.5521126760563381,1
2000-11-25,Ethiopia,Djibouti,CECAFA Cup,0.11414048059149723,0.030036968576709795,0.5415981712413308,0.5,0.0,0.5,0.375,0.4934210526315789,0.4882629107981221,2
2000-11-26,Tajikistan,Guam,FIFA World Cup qualification,0.11414048059149723,0.006931608133086876,0.5554356309051359,0.5,0.0,0.5,0.625,0.5,0.19014084507042256,2
2000-11-27,Uganda,Djibouti,CECAFA Cup,0.18807763401109057,0.030036968576709795,0.5858780421655071,0.6,0.0,0.5,0.375,0.5184210526315789,0.488933601609658,2
2000-11-27,Ethiopia,Burundi,CECAFA Cup,0.11414048059149723,0.133086876155268,0.47988310114076016,0.5555555555555556,0.5,0.5,0.375,0.5,0.5598591549295775,2
2000-11-28,Iran,Tajikistan,FIFA World Cup qualification,0.2680221811460259,0.11414048059149723,0.5833872994260221,0.6,1.0,0.5,0.625,0.5605263157894737,1.0,2
2000-11-29,Uganda,Rwanda,CECAFA Cup,0.18807763401109057,0.13493530499075784,0.523055975291832,0.6,0.6,1.0,0.375,0.5342105263157895,0.5521126760563381,2
2000-12-02,Ethiopia,Rwanda,Friendly,0.11414048059149723,0.13493530499075784,0.4787761043676557,0.6,0.6,0.5,0.0,0.5026315789473684,0.5521126760563381,1
2000-12-05,Algeria,Romania,Friendly,0.21395563770794823,0.316543438077634,0.42979149715778575,0.3,0.4,0.5,0.0,0.5157894736842106,0.5408450704225353,2
2000-12-08,Algeria,Romania,Friendly,0.21395563770794823,0.316543438077634,0.42979149715778575,0.4,0.4,1.0,0.0,0.5184210526315789,0.5408450704225353,0
2000-12-10,Hong Kong,Estonia,Friendly,0.13401109057301294,0.22365988909426987,0.4375404745695166,0.4,0.5,0.5,0.0,0.5052631578947369,0.5464788732394367,0
2000-12-13,Greece,Serbia,Friendly,0.26709796672828096,0.0,0.6511908517786671,0.4444444444444444,0.4,0.5,0.0,0.5,0.5464788732394367,1
2000-12-16,South Africa,Liberia,African Cup of Nations qualification,0.29158964879852123,0.19731977818853974,0.5476866534934051,0.5,0.6,0.5,0.5,0.5026315789473684,0.571830985915493,2
2000-12-20,Japan,South Korea,Friendly,0.2698706099815157,0.2675600739371534,0.49261356403146084,0.8,0.6,0.5,0.0,0.5605263157894737,0.5690140845070423,1
2000-12-20,Mexico,Argentina,Friendly,0.3202402957486137,0.3572088724584103,0.46908988260299217,0.7,0.8,0.5,0.0,0.5447368421052632,0.5887323943661972,0
2000-12-22,Catalonia,Lithuania,Friendly,0.0,0.2111829944547135,0.3647554367379019,0.5,0.25,0.5,0.0,0.5,0.5,2
2000-12-22,Andalusia,Morocco,Friendly,0.0,0.27818853974122,0.3246268037128672,0.5,0.5,0.5,0.0,0.5,0.543661971830986,2
2000-12-29,Basque Country,Morocco,Friendly,0.0,0.27818853974122,0.3246268037128672,0.5,0.5,0.5,0.0,0.5,0.543661971830986,2
2001-01-04,Kenya,Zambia,Friendly,0.18022181146025879,0.2564695009242144,0.44556620117452356,0.3,0.3,0.5,0.0,0.5078947368421053,0.5492957746478874,2
2001-01-06,Eswatini,Angola,Friendly,0.12430683918669132,0.24907578558225507,0.4165075358805329,0.1,0.4,0.0,0.0,0.45789473684210524,0.5690140845070423,2
2001-01-06,Costa Rica,Guatemala,FIFA World Cup qualification,0.24399260628465805,0.24584103512014788,0.49012282129197593,0.4,0.7,1.0,0.625,0.5026315789473684,0.591549295774648,2
2001-01-06,Egypt,United Arab Emirates,Friendly,0.272181146025878,0.2365988909426987,0.5125395059473401,0.7,0.4,0.5,0.0,0.5236842105263158,0.5408450704225353,2
2001-01-07,Angola,Lesotho,Friendly,0.24907578558225507,0.1256931608133087,0.5651218526697994,0.3,0.2,0.5,0.0,0.5,0.5352112676056339,2
2001-01-07,Eswatini,Namibia,Friendly,0.12430683918669132,0.20933456561922364,0.4403079665022776,0.2,0.4,0.5,0.0,0.4631578947368421,0.5577464788732395,2
2001-01-07,Togo,Burkina Faso,Friendly,0.216728280961183,0.22504621072088724,0.4862483325861105,0.5,0.3,0.5,0.0,0.5105263157894737,0.5464788732394367,1
2001-01-09,Egypt,Zambia,Friendly,0.272181146025878,0.2564695009242144,0.5006392906364677,0.7,0.3,1.0,0.0,0.5210526315789473,0.5464788732394367,2
2001-01-09,Eswatini,Lesotho,Friendly,0.12430683918669132,0.1256931608133087,0.490399570485252,0.3,0.2,0.0,0.0,0.4736842105263158,0.5295774647887325,1
2001-01-11,Romania,Jordan,Millennium Cup,0.3156192236598891,0.1853049907578558,0.5692730905689409,0.4,0.3,0.5,0.125,0.4921052631578947,0.5492957746478874,0
2001-01-12,Qatar,Kuwait,Friendly,0.1890018484288355,0.22134935304990758,0.4718573745357532,0.2,0.3,0.5,0.0,0.49736842105263157,0.5549295774647888,2
2001-01-12,Uzbekistan,Bahrain,Millennium Cup,0.2231977818853974,0.12292051756007394,0.5512843930059943,0.25,0.3,0.5,0.125,0.4736842105263158,0.5380281690140846,2
2001-01-12,Algeria,Burundi,African Cup of Nations qualification,0.21487985212569316,0.14048059149722736,0.5357864381825327,0.3,0.4444444444444444,0.5,0.5,0.5105263157894737,0.5555555555555556,2
2001-01-12,Bosnia And Herzegovina,Bangladesh,Millennium Cup,0.21811460258780035,0.10304990757855823,0.5601403671908296,0.42857142857142855,0.0,0.5,0.125,0.49624060150375937,0.5352112676056339,2
2001-01-13,Burkina Faso,Angola,African Cup of Nations qualification,0.22504621072088724,0.24907578558225507,0.47683886001472303,0.3,0.4,0.5,0.5,0.49736842105263157,0.5549295774647888,2
2001-01-13,India,Iceland,Millennium Cup,0.1455637707948244,0.256007393715342,0.4250867608720921,0.25,0.5555555555555556,0.5,0.125,0.4934210526315789,0.5586854460093897,0
2001-01-13,Kenya,Gabon,African Cup of Nations qualification,0.18022181146025879,0.20425138632162662,0.47683886001472303,0.3,0.3,0.5,0.5,0.5026315789473684,0.5408450704225353,2
2001-01-13,Mauritius,South Africa,African Cup of Nations qualification,0.1534195933456562,0.2934380776340111,0.4073748125024215,0.2222222222222222,0.5,0.5,0.5,0.4678362573099415,0.5464788732394367,1
2001-01-13,Namibia,Madagascar,African Cup of Nations qualification,0.20933456561922364,0.16404805914972273,0.5183512390061382,0.3,0.5,0.5,0.5,0.5026315789473684,0.5661971830985916,1
2001-01-13,Nigeria,Zambia,African Cup of Nations qualification,0.25277264325323473,0.2564695009242144,0.4890158245188715,0.6,0.3,0.5,0.5,0.5394736842105263,0.5408450704225353,2
2001-01-13,Tunisia,Morocco,African Cup of Nations qualification,0.2823475046210721,0.27818853974122,0.4937205608045652,0.5,0.4,0.5,0.5,0.5263157894736842,0.5380281690140846,0
2001-01-13,Uganda,Senegal,African Cup of Nations qualification,0.1890018484288355,0.20841035120147874,0.479606351947484,0.6,0.0,0.5,0.5,0.5342105263157895,0.5380281690140846,1
2001-01-14,Zimbabwe,Lesotho,African Cup of Nations qualification,0.227818853974122,0.1256931608133087,0.5523913897790987,0.7,0.2,1.0,0.5,0.5236842105263158,0.5295774647887325,0
2001-01-14,Serbia,Bosnia And Herzegovina,Millennium Cup,0.0,0.21811460258780035,0.3606041988387604,0.3,0.5,0.5,0.125,0.4921052631578947,0.5528169014084507,1
2001-01-14,Romania,Hong Kong,Millennium Cup,0.3156192236598891,0.14371534195933455,0.5941805179637901,0.4,0.3333333333333333,0.5,0.125,0.48947368421052634,0.5492957746478874,2
2001-01-14,Egypt,Libya,African Cup of Nations qualification,0.272181146025878,0.16035120147874307,0.5582031228378969,0.7,0.3333333333333333,0.5,0.5,0.5210526315789473,0.539906103286385,2
2001-01-14,Dr Congo,Ghana,African Cup of Nations qualification,0.0,0.2453789279112754,0.34427599643547036,0.4,0.5,0.5,0.5,0.5236842105263158,0.5661971830985916,2
2001-01-14,Liberia,Congo,African Cup of Nations qualification,0.1977818853974122,0.21025878003696857,0.4837575898466256,0.5,0.6,0.5,0.5,0.5131578947368421,0.5661971830985916,2
2001-01-15,Chile,Bahrain,Millennium Cup,0.29528650646950094,0.12292051756007394,0.5944572671570663,0.3,0.3,0.5,0.125,0.49473684210526314,0.5239436619718311,2
2001-01-16,Bangladesh,Serbia,Millennium Cup,0.10304990757855823,0.0,0.552944888165651,0.0,0.3,0.5,0.125,0.4789473684210526,0.5408450704225353,0
2001-01-16,Hong Kong,Jordan,Millennium Cup,0.14371534195933455,0.1853049907578558,0.4663223906702312,0.2857142857142857,0.4,0.5,0.125,0.4924812030075188,0.5521126760563381,0
2001-01-17,Israel,Uzbekistan,Friendly,0.26709796672828096,0.2231977818853974,0.5175209914263099,0.3333333333333333,0.3333333333333333,0.5,0.0,0.4970760233918129,0.539906103286385,2
2001-01-17,Chile,Uzbekistan,Millennium Cup,0.29066543438077636,0.2231977818853974,0.5316352002833912,0.4,0.3,0.5,0.125,0.5078947368421053,0.5352112676056339,2
2001-01-17,China Pr,Egypt,Cup of Ancient Civilizations,0.2208872458410351,0.2768022181146026,0.457743165678672,0.4,0.8,0.5,0.125,0.5184210526315789,0.5830985915492958,1
2001-01-17,Kuwait,Syria,Friendly,0.2231977818853974,0.19038817005545286,0.5108790107876835,0.2,0.5,1.0,0.0,0.48947368421052634,0.5549295774647888,2
2001-01-19,Iran,China Pr,Cup of Ancient Civilizations,0.27033271719038815,0.2208872458410351,0.5208419817456231,0.7,0.3,0.5,0.125,0.5657894736842105,0.5633802816901409,2
2001-01-20,Chile,Iceland,Millennium Cup,0.29066543438077636,0.25184842883548986,0.5144767503002728,0.5,0.6,0.5,0.125,0.5131578947368421,0.5661971830985916,2
2001-01-20,Serbia,Romania,Millennium Cup,0.0,0.3156192236598891,0.30221011905750295,0.4,0.5,0.5,0.125,0.5,0.5464788732394367,2
2001-01-20,Ivory Coast,Sudan,African Cup of Nations qualification,0.2541589648798521,0.13123844731977818,0.5648451034765234,0.5,0.3333333333333333,0.5,0.5,0.5210526315789473,0.5461658841940532,2
2001-01-20,Mali,Guinea,Friendly,0.19593345656192238,0.21719038817005545,0.47849935517437964,0.375,0.5,0.5,0.0,0.4901315789473684,0.5605633802816902,0
2001-01-22,Bosnia And Herzegovina,Chile,Millennium Cup,0.21811460258780035,0.29066543438077636,0.4477801947207324,0.4444444444444444,0.6,0.5,0.125,0.5029239766081871,0.571830985915493,2
2001-01-23,Burkina Faso,Mali,Friendly,0.2301293900184843,0.19593345656192238,0.5117092583675118,0.4,0.3333333333333333,0.5,0.0,0.5052631578947369,0.536776212832551,0
2001-01-23,Egypt,North Korea,Friendly,0.2768022181146026,0.0,0.6570025848374652,0.8,0.14285714285714285,0.5,0.0,0.5342105263157895,0.5331991951710262,2
2001-01-23,Serbia,Japan,Millennium Cup,0.0,0.26848428835489835,0.3304385367716653,0.5,0.7,0.5,0.125,0.5052631578947369,0.6028169014084508,2
2001-01-23,Thailand,Kuwait,Friendly,0.24075785582255083,0.2231977818853974,0.5017462874095722,0.5,0.3,0.5,0.0,0.5210526315789473,0.5492957746478874,2
